Date,Allocation
2021-11-02,"{""SQQQ"": 5.260372167502291, ""TQQQ"": 94.7396278324977}"
2021-11-03,"{""cash"": 100.0}"
2021-11-04,"{""cash"": 100.0}"
2021-11-05,"{""cash"": 100.0}"
2021-11-08,"{""cash"": 100.0}"
2021-11-09,"{""cash"": 100.0}"
2021-11-10,"{""SQQQ"": 10.448386907273012, ""TQQQ"": 89.551613092727}"
2021-11-11,"{""SQQQ"": 8.147628223262583, ""TQQQ"": 91.85237177673741}"
2021-11-12,"{""cash"": 100.0}"
2021-11-15,"{""cash"": 100.0}"
2021-11-16,"{""cash"": 100.0}"
2021-11-17,"{""cash"": 100.0}"
2021-11-18,"{""cash"": 100.0}"
2021-11-19,"{""cash"": 100.0}"
2021-11-22,"{""cash"": 100.0}"
2021-11-23,"{""cash"": 100.0}"
2021-11-24,"{""cash"": 100.0}"
2021-11-26,"{""SQQQ"": 16.87958475424034, ""TQQQ"": 83.12041524575966}"
2021-11-29,"{""cash"": 100.0}"
2021-11-30,"{""SQQQ"": 12.913506654469076, ""TQQQ"": 87.08649334553093}"
2021-12-01,"{""SQQQ"": 31.665129636881918, ""TQQQ"": 68.33487036311809}"
2021-12-02,"{""SQQQ"": 25.41856377191931, ""TQQQ"": 74.58143622808069}"
2021-12-03,"{""SQQQ"": 43.780796461665204, ""TQQQ"": 56.219203538334796}"
2021-12-06,"{""SQQQ"": 36.399370202137064, ""TQQQ"": 63.600629797862936}"
2021-12-07,"{""SQQQ"": 7.389913936551695, ""TQQQ"": 92.6100860634483}"
2021-12-08,"{""SQQQ"": 4.899490847128063, ""TQQQ"": 95.10050915287194}"
2021-12-09,"{""SQQQ"": 22.137594396593208, ""TQQQ"": 77.8624056034068}"
2021-12-10,"{""SQQQ"": 13.126613761275053, ""TQQQ"": 86.87338623872495}"
2021-12-13,"{""SQQQ"": 29.819128345805524, ""TQQQ"": 70.18087165419448}"
2021-12-14,"{""SQQQ"": 42.22349781561838, ""TQQQ"": 57.77650218438162}"
2021-12-15,"{""SQQQ"": 21.38147066218434, ""TQQQ"": 78.61852933781566}"
2021-12-16,"{""SQQQ"": 49.22918076254664, ""TQQQ"": 50.77081923745336}"
2021-12-17,"{""SQQQ"": 55.35393690689925, ""TQQQ"": 44.64606309310074}"
2021-12-20,"{""SQQQ"": 67.25644882677206, ""TQQQ"": 32.74355117322793}"
2021-12-21,"{""SQQQ"": 46.84724155555353, ""TQQQ"": 53.15275844444647}"
2021-12-22,"{""SQQQ"": 36.57274520543423, ""TQQQ"": 63.42725479456577}"
2021-12-23,"{""SQQQ"": 30.8642628651404, ""TQQQ"": 69.1357371348596}"
2021-12-27,"{""SQQQ"": 15.968525976300384, ""TQQQ"": 84.03147402369962}"
2021-12-28,"{""SQQQ"": 22.483865385659072, ""TQQQ"": 77.51613461434093}"
2021-12-29,"{""SQQQ"": 24.154752489976584, ""TQQQ"": 75.84524751002341}"
2021-12-30,"{""SQQQ"": 28.520700693852376, ""TQQQ"": 71.47929930614762}"
2021-12-31,"{""SQQQ"": 36.086094457896245, ""TQQQ"": 63.913905542103755}"
2022-01-03,"{""SQQQ"": 27.592448847789118, ""TQQQ"": 72.40755115221089}"
2022-01-04,"{""SQQQ"": 42.00851448316833, ""TQQQ"": 57.99148551683167}"
2022-01-05,"{""SQQQ"": 73.28214225410277, ""TQQQ"": 26.717857745897238}"
2022-01-06,"{""SQQQ"": 74.21191040098272, ""TQQQ"": 25.788089599017276}"
2022-01-07,"{""SQQQ"": 84.78103466510446, ""TQQQ"": 15.218965334895543}"
2022-01-10,"{""SQQQ"": 83.9435679219729, ""TQQQ"": 16.056432078027093}"
2022-01-11,"{""SQQQ"": 69.4093977207536, ""TQQQ"": 30.590602279246387}"
2022-01-12,"{""SQQQ"": 65.51476511705484, ""TQQQ"": 34.48523488294518}"
2022-01-13,"{""SQQQ"": 89.59916890444691, ""TQQQ"": 10.400831095553086}"
2022-01-14,"{""SQQQ"": 82.97228181470511, ""TQQQ"": 17.027718185294894}"
2022-01-18,"{""SQQQ"": 100.0}"
2022-01-19,"{""SQQQ"": 100.0}"
2022-01-20,"{""SQQQ"": 100.0}"
2022-01-21,"{""SQQQ"": 100.0}"
2022-01-24,"{""SQQQ"": 100.0}"
2022-01-25,"{""SQQQ"": 100.0}"
2022-01-26,"{""SQQQ"": 100.0}"
2022-01-27,"{""SQQQ"": 100.0}"
2022-01-28,"{""SQQQ"": 100.0}"
2022-01-31,"{""SQQQ"": 100.0}"
2022-02-01,"{""SQQQ"": 98.45872348183941, ""TQQQ"": 1.541276518160585}"
2022-02-02,"{""SQQQ"": 88.94679214895469, ""TQQQ"": 11.053207851045306}"
2022-02-03,"{""SQQQ"": 100.0}"
2022-02-04,"{""SQQQ"": 100.0}"
2022-02-07,"{""SQQQ"": 100.0}"
2022-02-08,"{""SQQQ"": 100.0}"
2022-02-09,"{""SQQQ"": 83.76726903099407, ""TQQQ"": 16.23273096900593}"
2022-02-10,"{""SQQQ"": 100.0}"
2022-02-11,"{""SQQQ"": 100.0}"
2022-02-14,"{""SQQQ"": 100.0}"
2022-02-15,"{""SQQQ"": 100.0}"
2022-02-16,"{""SQQQ"": 100.0}"
2022-02-17,"{""SQQQ"": 100.0}"
2022-02-18,"{""SQQQ"": 100.0}"
2022-02-22,"{""SQQQ"": 100.0}"
2022-02-23,"{""SQQQ"": 100.0}"
2022-02-24,"{""SQQQ"": 100.0}"
2022-02-25,"{""SQQQ"": 100.0}"
2022-02-28,"{""SQQQ"": 100.0}"
2022-03-01,"{""SQQQ"": 100.0}"
2022-03-02,"{""SQQQ"": 100.0}"
2022-03-03,"{""SQQQ"": 100.0}"
2022-03-04,"{""SQQQ"": 100.0}"
2022-03-07,"{""SQQQ"": 100.0}"
2022-03-08,"{""SQQQ"": 100.0}"
2022-03-09,"{""SQQQ"": 100.0}"
2022-03-10,"{""SQQQ"": 100.0}"
2022-03-11,"{""SQQQ"": 100.0}"
2022-03-14,"{""SQQQ"": 100.0}"
2022-03-15,"{""SQQQ"": 100.0}"
2022-03-16,"{""SQQQ"": 87.4498618743098, ""TQQQ"": 12.550138125690202}"
2022-03-17,"{""SQQQ"": 72.91520143681947, ""TQQQ"": 27.08479856318054}"
2022-03-18,"{""SQQQ"": 51.046979881038965, ""TQQQ"": 48.95302011896103}"
2022-03-21,"{""SQQQ"": 53.13333511870968, ""TQQQ"": 46.866664881290326}"
2022-03-22,"{""SQQQ"": 32.23322740213741, ""TQQQ"": 67.76677259786258}"
2022-03-23,"{""SQQQ"": 45.21911166683063, ""TQQQ"": 54.78088833316937}"
2022-03-24,"{""SQQQ"": 21.36558329918483, ""TQQQ"": 78.63441670081517}"
2022-03-25,"{""SQQQ"": 20.575000186303207, ""TQQQ"": 79.4249998136968}"
2022-03-28,"{""SQQQ"": 3.874925065755652, ""TQQQ"": 96.12507493424435}"
2022-03-29,"{""cash"": 100.0}"
2022-03-30,"{""cash"": 100.0}"
2022-03-31,"{""SQQQ"": 9.705415905381876, ""TQQQ"": 90.29458409461813}"
2022-04-01,"{""SQQQ"": 11.694132994791351, ""TQQQ"": 88.30586700520865}"
2022-04-04,"{""cash"": 100.0}"
2022-04-05,"{""SQQQ"": 15.356307195519525, ""TQQQ"": 84.64369280448048}"
2022-04-06,"{""SQQQ"": 38.30390253882514, ""TQQQ"": 61.69609746117486}"
2022-04-07,"{""SQQQ"": 36.44991416999779, ""TQQQ"": 63.55008583000221}"
2022-04-08,"{""SQQQ"": 51.05799628785282, ""TQQQ"": 48.94200371214718}"
2022-04-11,"{""SQQQ"": 74.09305187250055, ""TQQQ"": 25.906948127499447}"
2022-04-12,"{""SQQQ"": 76.9026552733747, ""TQQQ"": 23.097344726625295}"
2022-04-13,"{""SQQQ"": 56.01952987712843, ""TQQQ"": 43.98047012287157}"
2022-04-14,"{""SQQQ"": 77.08178610813741, ""TQQQ"": 22.9182138918626}"
2022-04-18,"{""SQQQ"": 75.50145609099724, ""TQQQ"": 24.498543909002773}"
2022-04-19,"{""SQQQ"": 53.03514266553285, ""TQQQ"": 46.96485733446715}"
2022-04-20,"{""SQQQ"": 66.79489493316252, ""TQQQ"": 33.20510506683748}"
2022-04-21,"{""SQQQ"": 85.76145020646368, ""TQQQ"": 14.238549793536329}"
2022-04-22,"{""SQQQ"": 100.0}"
2022-04-25,"{""SQQQ"": 95.05941962015744, ""TQQQ"": 4.94058037984256}"
2022-04-26,"{""SQQQ"": 100.0}"
2022-04-27,"{""SQQQ"": 100.0}"
2022-04-28,"{""SQQQ"": 94.6962341496619, ""TQQQ"": 5.303765850338094}"
2022-04-29,"{""SQQQ"": 100.0}"
2022-05-02,"{""SQQQ"": 100.0}"
2022-05-03,"{""SQQQ"": 100.0}"
2022-05-04,"{""SQQQ"": 84.38665687267084, ""TQQQ"": 15.613343127329154}"
2022-05-05,"{""SQQQ"": 100.0}"
2022-05-06,"{""SQQQ"": 100.0}"
2022-05-09,"{""SQQQ"": 100.0}"
2022-05-10,"{""SQQQ"": 100.0}"
2022-05-11,"{""SQQQ"": 100.0}"
2022-05-12,"{""SQQQ"": 100.0}"
2022-05-13,"{""SQQQ"": 100.0}"
2022-05-16,"{""SQQQ"": 100.0}"
2022-05-17,"{""SQQQ"": 100.0}"
2022-05-18,"{""SQQQ"": 100.0}"
2022-05-19,"{""SQQQ"": 100.0}"
2022-05-20,"{""SQQQ"": 100.0}"
2022-05-23,"{""SQQQ"": 100.0}"
2022-05-24,"{""SQQQ"": 100.0}"
2022-05-25,"{""SQQQ"": 100.0}"
2022-05-26,"{""SQQQ"": 100.0}"
2022-05-27,"{""SQQQ"": 100.0}"
2022-05-31,"{""SQQQ"": 100.0}"
2022-06-01,"{""SQQQ"": 100.0}"
2022-06-02,"{""SQQQ"": 85.42120237582141, ""TQQQ"": 14.578797624178588}"
2022-06-03,"{""SQQQ"": 100.0}"
2022-06-06,"{""SQQQ"": 100.0}"
2022-06-07,"{""SQQQ"": 90.54904720953478, ""TQQQ"": 9.45095279046522}"
2022-06-08,"{""SQQQ"": 94.0671727170528, ""TQQQ"": 5.932827282947195}"
2022-06-09,"{""SQQQ"": 100.0}"
2022-06-10,"{""SQQQ"": 100.0}"
2022-06-13,"{""SQQQ"": 100.0}"
2022-06-14,"{""SQQQ"": 100.0}"
2022-06-15,"{""SQQQ"": 100.0}"
2022-06-16,"{""SQQQ"": 100.0}"
2022-06-17,"{""SQQQ"": 100.0}"
2022-06-21,"{""SQQQ"": 100.0}"
2022-06-22,"{""SQQQ"": 100.0}"
2022-06-23,"{""SQQQ"": 100.0}"
2022-06-24,"{""SQQQ"": 85.37272430057477, ""TQQQ"": 14.62727569942522}"
2022-06-27,"{""SQQQ"": 89.05708586089047, ""TQQQ"": 10.942914139109535}"
2022-06-28,"{""SQQQ"": 100.0}"
2022-06-29,"{""SQQQ"": 100.0}"
2022-06-30,"{""SQQQ"": 100.0}"
2022-07-01,"{""SQQQ"": 100.0}"
2022-07-05,"{""SQQQ"": 89.30022763905208, ""TQQQ"": 10.69977236094792}"
2022-07-06,"{""SQQQ"": 80.7617712161264, ""TQQQ"": 19.238228783873602}"
2022-07-07,"{""SQQQ"": 57.705987757118706, ""TQQQ"": 42.294012242881294}"
2022-07-08,"{""SQQQ"": 55.03566083779366, ""TQQQ"": 44.96433916220635}"
2022-07-11,"{""SQQQ"": 74.44872184513561, ""TQQQ"": 25.551278154864388}"
2022-07-12,"{""SQQQ"": 81.17221761289571, ""TQQQ"": 18.827782387104286}"
2022-07-13,"{""SQQQ"": 81.36018065896008, ""TQQQ"": 18.639819341039924}"
2022-07-14,"{""SQQQ"": 75.79805880436875, ""TQQQ"": 24.201941195631246}"
2022-07-15,"{""SQQQ"": 56.29767195969049, ""TQQQ"": 43.70232804030952}"
2022-07-18,"{""SQQQ"": 62.00689152945771, ""TQQQ"": 37.99310847054229}"
2022-07-19,"{""SQQQ"": 30.61757875647252, ""TQQQ"": 69.38242124352747}"
2022-07-20,"{""SQQQ"": 14.004394780445784, ""TQQQ"": 85.99560521955422}"
2022-07-21,"{""cash"": 100.0}"
2022-07-22,"{""SQQQ"": 18.370611396696845, ""TQQQ"": 81.62938860330316}"
2022-07-25,"{""SQQQ"": 24.839484546929093, ""TQQQ"": 75.16051545307091}"
2022-07-26,"{""SQQQ"": 45.18047271803304, ""TQQQ"": 54.81952728196696}"
2022-07-27,"{""SQQQ"": 3.077811258348351, ""TQQQ"": 96.92218874165165}"
2022-07-28,"{""cash"": 100.0}"
2022-07-29,"{""cash"": 100.0}"
2022-08-01,"{""cash"": 100.0}"
2022-08-02,"{""cash"": 100.0}"
2022-08-03,"{""cash"": 100.0}"
2022-08-04,"{""cash"": 100.0}"
2022-08-05,"{""cash"": 100.0}"
2022-08-08,"{""cash"": 100.0}"
2022-08-09,"{""cash"": 100.0}"
2022-08-10,"{""cash"": 100.0}"
2022-08-11,"{""cash"": 100.0}"
2022-08-12,"{""cash"": 100.0}"
2022-08-15,"{""cash"": 100.0}"
2022-08-16,"{""cash"": 100.0}"
2022-08-17,"{""cash"": 100.0}"
2022-08-18,"{""cash"": 100.0}"
2022-08-19,"{""cash"": 100.0}"
2022-08-22,"{""SQQQ"": 5.043594171125553, ""TQQQ"": 94.95640582887445}"
2022-08-23,"{""SQQQ"": 7.658919330622627, ""TQQQ"": 92.34108066937738}"
2022-08-24,"{""SQQQ"": 7.410255289444168, ""TQQQ"": 92.58974471055583}"
2022-08-25,"{""cash"": 100.0}"
2022-08-26,"{""SQQQ"": 37.09208271773685, ""TQQQ"": 62.90791728226315}"
2022-08-29,"{""SQQQ"": 49.25729596525542, ""TQQQ"": 50.74270403474458}"
2022-08-30,"{""SQQQ"": 62.11753456899092, ""TQQQ"": 37.88246543100908}"
2022-08-31,"{""SQQQ"": 69.03487540749187, ""TQQQ"": 30.965124592508136}"
2022-09-01,"{""SQQQ"": 69.81208588338113, ""TQQQ"": 30.187914116618863}"
2022-09-02,"{""SQQQ"": 84.28798133388855, ""TQQQ"": 15.712018666111453}"
2022-09-06,"{""SQQQ"": 91.12961413405725, ""TQQQ"": 8.870385865942756}"
2022-09-07,"{""SQQQ"": 72.19874879660512, ""TQQQ"": 27.801251203394884}"
2022-09-08,"{""SQQQ"": 68.21704868906018, ""TQQQ"": 31.782951310939815}"
2022-09-09,"{""SQQQ"": 48.266311747957204, ""TQQQ"": 51.733688252042796}"
2022-09-12,"{""SQQQ"": 38.36446500707796, ""TQQQ"": 61.63553499292204}"
2022-09-13,"{""SQQQ"": 94.55551244763046, ""TQQQ"": 5.444487552369537}"
2022-09-14,"{""SQQQ"": 87.57200237850196, ""TQQQ"": 12.427997621498044}"
2022-09-15,"{""SQQQ"": 100.0}"
2022-09-16,"{""SQQQ"": 100.0}"
2022-09-19,"{""SQQQ"": 100.0}"
2022-09-20,"{""SQQQ"": 100.0}"
2022-09-21,"{""SQQQ"": 100.0}"
2022-09-22,"{""SQQQ"": 100.0}"
2022-09-23,"{""SQQQ"": 100.0}"
2022-09-26,"{""SQQQ"": 100.0}"
2022-09-27,"{""SQQQ"": 100.0}"
2022-09-28,"{""SQQQ"": 100.0}"
2022-09-29,"{""SQQQ"": 100.0}"
2022-09-30,"{""SQQQ"": 100.0}"
2022-10-03,"{""SQQQ"": 100.0}"
2022-10-04,"{""SQQQ"": 100.0}"
2022-10-05,"{""SQQQ"": 100.0}"
2022-10-06,"{""SQQQ"": 100.0}"
2022-10-07,"{""SQQQ"": 100.0}"
2022-10-10,"{""SQQQ"": 100.0}"
2022-10-11,"{""SQQQ"": 100.0}"
2022-10-12,"{""SQQQ"": 100.0}"
2022-10-13,"{""SQQQ"": 100.0}"
2022-10-14,"{""SQQQ"": 100.0}"
2022-10-17,"{""SQQQ"": 100.0}"
2022-10-18,"{""SQQQ"": 100.0}"
2022-10-19,"{""SQQQ"": 100.0}"
2022-10-20,"{""SQQQ"": 100.0}"
2022-10-21,"{""SQQQ"": 100.0}"
2022-10-24,"{""SQQQ"": 91.57953753371518, ""TQQQ"": 8.42046246628482}"
2022-10-25,"{""SQQQ"": 68.44179448992212, ""TQQQ"": 31.558205510077887}"
2022-10-26,"{""SQQQ"": 86.5245235690424, ""TQQQ"": 13.475476430957603}"
2022-10-27,"{""SQQQ"": 100.0}"
2022-10-28,"{""SQQQ"": 68.05421925406098, ""TQQQ"": 31.94578074593902}"
2022-10-31,"{""SQQQ"": 76.42461624728382, ""TQQQ"": 23.575383752716185}"
2022-11-01,"{""SQQQ"": 83.6855318858821, ""TQQQ"": 16.314468114117894}"
2022-11-02,"{""SQQQ"": 100.0}"
2022-11-03,"{""SQQQ"": 100.0}"
2022-11-04,"{""SQQQ"": 100.0}"
2022-11-07,"{""SQQQ"": 96.80815272168438, ""TQQQ"": 3.191847278315618}"
2022-11-08,"{""SQQQ"": 87.46731712057672, ""TQQQ"": 12.532682879423273}"
2022-11-09,"{""SQQQ"": 100.0}"
2022-11-10,"{""SQQQ"": 36.38033764366795, ""TQQQ"": 63.61966235633205}"
2022-11-11,"{""SQQQ"": 16.8461759918902, ""TQQQ"": 83.1538240081098}"
2022-11-14,"{""SQQQ"": 25.17634194459638, ""TQQQ"": 74.82365805540361}"
2022-11-15,"{""SQQQ"": 10.713803203950922, ""TQQQ"": 89.28619679604908}"
2022-11-16,"{""SQQQ"": 23.909853400279037, ""TQQQ"": 76.09014659972097}"
2022-11-17,"{""SQQQ"": 25.018183651277013, ""TQQQ"": 74.98181634872299}"
2022-11-18,"{""SQQQ"": 23.3363916490668, ""TQQQ"": 76.6636083509332}"
2022-11-21,"{""SQQQ"": 31.78532706902776, ""TQQQ"": 68.21467293097224}"
2022-11-22,"{""SQQQ"": 16.533475564555523, ""TQQQ"": 83.46652443544448}"
2022-11-23,"{""SQQQ"": 5.611593301037243, ""TQQQ"": 94.38840669896275}"
2022-11-25,"{""SQQQ"": 12.171763341722164, ""TQQQ"": 87.82823665827783}"
2022-11-28,"{""SQQQ"": 26.91838664780013, ""TQQQ"": 73.08161335219987}"
2022-11-29,"{""SQQQ"": 33.895677733828535, ""TQQQ"": 66.10432226617147}"
2022-11-30,"{""cash"": 100.0}"
2022-12-01,"{""cash"": 100.0}"
2022-12-02,"{""cash"": 100.0}"
2022-12-05,"{""SQQQ"": 11.242707670161522, ""TQQQ"": 88.75729232983848}"
2022-12-06,"{""SQQQ"": 33.313675880992236, ""TQQQ"": 66.68632411900776}"
2022-12-07,"{""SQQQ"": 37.90817751999596, ""TQQQ"": 62.09182248000404}"
2022-12-08,"{""SQQQ"": 26.21291884331196, ""TQQQ"": 73.78708115668803}"
2022-12-09,"{""SQQQ"": 33.49005234544828, ""TQQQ"": 66.50994765455172}"
2022-12-12,"{""SQQQ"": 22.082031764872745, ""TQQQ"": 77.91796823512726}"
2022-12-13,"{""SQQQ"": 12.155550759047474, ""TQQQ"": 87.84444924095253}"
2022-12-14,"{""SQQQ"": 20.178474586755, ""TQQQ"": 79.821525413245}"
2022-12-15,"{""SQQQ"": 54.40989503025189, ""TQQQ"": 45.590104969748104}"
2022-12-16,"{""SQQQ"": 63.481093430477365, ""TQQQ"": 36.51890656952264}"
2022-12-19,"{""SQQQ"": 79.72194071446671, ""TQQQ"": 20.278059285533292}"
2022-12-20,"{""SQQQ"": 80.69606384884909, ""TQQQ"": 19.3039361511509}"
2022-12-21,"{""SQQQ"": 67.38443274632617, ""TQQQ"": 32.61556725367383}"
2022-12-22,"{""SQQQ"": 91.71911177691337, ""TQQQ"": 8.28088822308664}"
2022-12-23,"{""SQQQ"": 89.46179378586906, ""TQQQ"": 10.538206214130936}"
2022-12-27,"{""SQQQ"": 100.0}"
2022-12-28,"{""SQQQ"": 100.0}"
2022-12-29,"{""SQQQ"": 91.98019061104607, ""TQQQ"": 8.019809388953927}"
2022-12-30,"{""SQQQ"": 92.26568544541809, ""TQQQ"": 7.734314554581914}"
2023-01-03,"{""SQQQ"": 98.42609085057786, ""TQQQ"": 1.5739091494221396}"
2023-01-04,"{""SQQQ"": 93.22352978471075, ""TQQQ"": 6.776470215289258}"
2023-01-05,"{""SQQQ"": 100.0}"
2023-01-06,"{""SQQQ"": 79.94581041734055, ""TQQQ"": 20.054189582659443}"
2023-01-09,"{""SQQQ"": 73.14256193868653, ""TQQQ"": 26.857438061313477}"
2023-01-10,"{""SQQQ"": 64.86677273403829, ""TQQQ"": 35.133227265961715}"
2023-01-11,"{""SQQQ"": 47.585387729202225, ""TQQQ"": 52.414612270797775}"
2023-01-12,"{""SQQQ"": 42.245092930973435, ""TQQQ"": 57.754907069026565}"
2023-01-13,"{""SQQQ"": 35.73630733179534, ""TQQQ"": 64.26369266820467}"
2023-01-17,"{""SQQQ"": 34.83988112030902, ""TQQQ"": 65.16011887969097}"
2023-01-18,"{""SQQQ"": 49.29882818552143, ""TQQQ"": 50.70117181447857}"
2023-01-19,"{""SQQQ"": 59.8464489704218, ""TQQQ"": 40.15355102957821}"
2023-01-20,"{""SQQQ"": 33.874633874058546, ""TQQQ"": 66.12536612594145}"
2023-01-23,"{""SQQQ"": 12.736671376330333, ""TQQQ"": 87.26332862366966}"
2023-01-24,"{""SQQQ"": 16.71415675457467, ""TQQQ"": 83.28584324542533}"
2023-01-25,"{""SQQQ"": 19.376601501603886, ""TQQQ"": 80.62339849839611}"
2023-01-26,"{""cash"": 100.0}"
2023-01-27,"{""cash"": 100.0}"
2023-01-30,"{""SQQQ"": 11.544353782209182, ""TQQQ"": 88.45564621779081}"
2023-01-31,"{""cash"": 100.0}"
2023-02-01,"{""cash"": 100.0}"
2023-02-02,"{""cash"": 100.0}"
2023-02-03,"{""cash"": 100.0}"
2023-02-06,"{""cash"": 100.0}"
2023-02-07,"{""cash"": 100.0}"
2023-02-08,"{""cash"": 100.0}"
2023-02-09,"{""cash"": 100.0}"
2023-02-10,"{""cash"": 100.0}"
2023-02-13,"{""cash"": 100.0}"
2023-02-14,"{""cash"": 100.0}"
2023-02-15,"{""cash"": 100.0}"
2023-02-16,"{""cash"": 100.0}"
2023-02-17,"{""cash"": 100.0}"
2023-02-21,"{""SQQQ"": 17.30429453544138, ""TQQQ"": 82.69570546455863}"
2023-02-22,"{""SQQQ"": 17.286037538678322, ""TQQQ"": 82.71396246132167}"
2023-02-23,"{""SQQQ"": 9.376172920488447, ""TQQQ"": 90.62382707951156}"
2023-02-24,"{""SQQQ"": 27.22475529830548, ""TQQQ"": 72.77524470169452}"
2023-02-27,"{""SQQQ"": 20.278665116073626, ""TQQQ"": 79.72133488392637}"
2023-02-28,"{""SQQQ"": 22.118526739421462, ""TQQQ"": 77.88147326057853}"
2023-03-01,"{""SQQQ"": 31.40740414100508, ""TQQQ"": 68.59259585899493}"
2023-03-02,"{""SQQQ"": 24.36220049740603, ""TQQQ"": 75.63779950259398}"
2023-03-03,"{""SQQQ"": 5.3666156766157265, ""TQQQ"": 94.63338432338428}"
2023-03-06,"{""SQQQ"": 6.398143191947336, ""TQQQ"": 93.60185680805266}"
2023-03-07,"{""SQQQ"": 20.8439371595598, ""TQQQ"": 79.1560628404402}"
2023-03-08,"{""SQQQ"": 17.927603065080966, ""TQQQ"": 82.07239693491903}"
2023-03-09,"{""SQQQ"": 37.55969732358009, ""TQQQ"": 62.44030267641991}"
2023-03-10,"{""SQQQ"": 53.50707461603594, ""TQQQ"": 46.49292538396406}"
2023-03-13,"{""SQQQ"": 48.229817540873675, ""TQQQ"": 51.770182459126325}"
2023-03-14,"{""SQQQ"": 27.411603441726797, ""TQQQ"": 72.5883965582732}"
2023-03-15,"{""SQQQ"": 24.347179205856285, ""TQQQ"": 75.65282079414372}"
2023-03-16,"{""SQQQ"": 0.34496733798041745, ""TQQQ"": 99.65503266201958}"
2023-03-17,"{""SQQQ"": 8.13277730668439, ""TQQQ"": 91.86722269331561}"
2023-03-20,"{""SQQQ"": 9.203329895889812, ""TQQQ"": 90.79667010411019}"
2023-03-21,"{""cash"": 100.0}"
2023-03-22,"{""SQQQ"": 14.12772552973518, ""TQQQ"": 85.87227447026481}"
2023-03-23,"{""SQQQ"": 4.450247988366263, ""TQQQ"": 95.54975201163374}"
2023-03-24,"{""SQQQ"": 2.9573823698683555, ""TQQQ"": 97.04261763013164}"
2023-03-27,"{""SQQQ"": 12.211867507479013, ""TQQQ"": 87.78813249252099}"
2023-03-28,"{""SQQQ"": 19.538682583270074, ""TQQQ"": 80.46131741672993}"
2023-03-29,"{""SQQQ"": 2.930795479137438, ""TQQQ"": 97.06920452086256}"
2023-03-30,"{""cash"": 100.0}"
2023-03-31,"{""cash"": 100.0}"
2023-04-03,"{""cash"": 100.0}"
2023-04-04,"{""cash"": 100.0}"
2023-04-05,"{""SQQQ"": 4.751931102014129, ""TQQQ"": 95.24806889798587}"
2023-04-06,"{""cash"": 100.0}"
2023-04-10,"{""SQQQ"": 2.099363541369992, ""TQQQ"": 97.90063645863}"
2023-04-11,"{""SQQQ"": 10.16981982338101, ""TQQQ"": 89.830180176619}"
2023-04-12,"{""SQQQ"": 20.870720732573755, ""TQQQ"": 79.12927926742624}"
2023-04-13,"{""SQQQ"": 2.4311806396145608, ""TQQQ"": 97.56881936038543}"
2023-04-14,"{""SQQQ"": 5.611521599226609, ""TQQQ"": 94.3884784007734}"
2023-04-17,"{""SQQQ"": 5.213212961165681, ""TQQQ"": 94.78678703883432}"
2023-04-18,"{""SQQQ"": 6.014977249126085, ""TQQQ"": 93.98502275087391}"
2023-04-19,"{""SQQQ"": 7.538358425632186, ""TQQQ"": 92.46164157436782}"
2023-04-20,"{""SQQQ"": 15.923328306503493, ""TQQQ"": 84.07667169349651}"
2023-04-21,"{""SQQQ"": 15.67143103691726, ""TQQQ"": 84.32856896308274}"
2023-04-24,"{""SQQQ"": 18.790044372920743, ""TQQQ"": 81.20995562707925}"
2023-04-25,"{""SQQQ"": 38.89986117483822, ""TQQQ"": 61.10013882516178}"
2023-04-26,"{""SQQQ"": 33.253744585355626, ""TQQQ"": 66.74625541464437}"
2023-04-27,"{""SQQQ"": 6.551097971046238, ""TQQQ"": 93.44890202895377}"
2023-04-28,"{""SQQQ"": 0.26908329339185855, ""TQQQ"": 99.73091670660814}"
2023-05-01,"{""SQQQ"": 2.7614161428630934, ""TQQQ"": 97.2385838571369}"
2023-05-02,"{""SQQQ"": 13.127877538584421, ""TQQQ"": 86.87212246141559}"
2023-05-03,"{""SQQQ"": 21.469567343899264, ""TQQQ"": 78.53043265610073}"
2023-05-04,"{""SQQQ"": 26.556007324749732, ""TQQQ"": 73.44399267525027}"
2023-05-05,"{""SQQQ"": 6.553003628396725, ""TQQQ"": 93.44699637160328}"
2023-05-08,"{""SQQQ"": 6.114339553238102, ""TQQQ"": 93.8856604467619}"
2023-05-09,"{""SQQQ"": 14.578516751558656, ""TQQQ"": 85.42148324844135}"
2023-05-10,"{""SQQQ"": 5.429024010635719, ""TQQQ"": 94.57097598936429}"
2023-05-11,"{""SQQQ"": 4.373172325895225, ""TQQQ"": 95.62682767410477}"
2023-05-12,"{""SQQQ"": 10.21974743895775, ""TQQQ"": 89.78025256104225}"
2023-05-15,"{""SQQQ"": 6.396933413510608, ""TQQQ"": 93.60306658648939}"
2023-05-16,"{""SQQQ"": 7.022927059543848, ""TQQQ"": 92.97707294045615}"
2023-05-17,"{""cash"": 100.0}"
2023-05-18,"{""cash"": 100.0}"
2023-05-19,"{""cash"": 100.0}"
2023-05-22,"{""cash"": 100.0}"
2023-05-23,"{""SQQQ"": 1.3091167302045625, ""TQQQ"": 98.69088326979544}"
2023-05-24,"{""SQQQ"": 8.905864964299127, ""TQQQ"": 91.09413503570087}"
2023-05-25,"{""cash"": 100.0}"
2023-05-26,"{""cash"": 100.0}"
2023-05-30,"{""cash"": 100.0}"
2023-05-31,"{""cash"": 100.0}"
